year,lei,loan_type,loan_purpose,preapproval,construction_method,occupancy_type,loan_amount,action_taken,state_code,county_code,census_tract,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,applicant_age_above_62,co_applicant_age,co_applicant_age_above_62,income,purchaser_type,rate_spread,hoepa_status,lien_status,applicant_credit_scoring_model,co_applicant_credit_scoring_model,denial_reason_1,denial_reason_2,denial_reason_3,total_loan_costs,total_points_and_fees,origination_charges,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,intro_rate_period,balloon_payment,interest_only_payment,negative_amortization,other_non_amortizing_features,property_value,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,submission_of_application,initially_payable_to_institution,aus_1,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,165000,3,FL,1237,12137154745,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,2,2,2,2,>74,Yes,65-74,Yes,54,0,0.6538118081180812,3,1,9,3,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,95,360,66,2,2,2,2,175000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12009,12009060301,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,55,0,0.6538118081180812,3,2,2,10,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,45,58.534,180,66,2,2,2,2,255000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,2,FL,12095,12095018400,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,52,0,0.349,3,1,2,10,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,8.25,42,25.755,180,66,2,2,2,2,385000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12127,12127091037,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,51,0,0.655,2,2,9,2,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8.5,46,63.496,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095015103,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,1,2,1,1,55-64,No,45-54,No,160,0,0.347,2,1,2,9,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8.25,<20%,38.643,180,66,2,2,2,2,255000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12095,12095017504,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,74,0,0.433,2,2,9,2,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8.25,44,68.205,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,185000,3,FL,12097,12097041102,2,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,45,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.431,180,66,2,2,2,2,345000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,155000,3,FL,12095,12095010500,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,2,1,2,2,55-64,No,55-64,No,31,0,0.6538118081180812,3,1,2,9,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,67.568,180,66,2,2,2,2,225000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095016504,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,64,0,0.759,2,2,2,10,10,2,4,2013.143201970443,634.5,442.7375609756098,884.4192,8.5,44,30.421,180,66,2,2,2,2,225000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12127,12127083205,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,125,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,66.42,180,66,2,2,2,2,845000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12127,12127091033,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,42,0,2.049,2,2,9,2,10,2,4,644.75,884.7839158576052,0,931.75,8.125,42,49.705,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,135000,4,FL,12095,12095015300,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,65-74,Yes,151,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,3,FL,12095,12095016735,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,67,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,62.967,180,66,2,2,2,2,445000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12105,12105014005,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,82,0,2.553,2,2,2,10,10,2,4,649.75,884.7839158576052,0,922.75,8.625,40,78.4,180,66,2,2,2,2,315000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,265000,5,FL,12117,12117022209,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,45-54,No,163,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,1,FL,12117,12117021100,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,61,0,2.083,2,2,2,10,10,2,4,1305.51,884.7839158576052,0,1498.51,8.125,43,67.92,180,66,2,2,2,2,415000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,5,FL,12095,12095016411,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,80,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,345000,3,FL,12097,12097042800,1,14,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,25-34,No,25-34,No,101,0,0.6538118081180812,3,1,9,2,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,79.945,360,66,2,2,2,2,435000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12009,12009064128,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,40,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,15.823,180,66,2,2,2,2,635000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12095,12095016723,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,36,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,47,65.362,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,135000,1,FL,12095,12095016812,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,75,0,1.558,2,2,2,10,10,2,4,2013.143201970443,2466.9,442.7375609756098,884.4192,9.5,45,41.408,180,66,2,2,2,2,365000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,3,FL,12097,12097041102,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,110,0,0.6538118081180812,3,2,2,10,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,78.361,180,66,2,2,2,2,345000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12069,12069031309,2,12,12,5,12,12,1,4,2,16,24,42,8,17,23,42,1,4,2,5,1,4,45-54,No,9999,No,125,0,0.03,2,2,2,10,10,2,4,629.75,884.7839158576052,0,1000,6.5,30%-<36%,61.442,120,66,2,2,2,2,515000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,4,FL,12069,12069031002,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,25-34,No,35-44,No,114,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,3,FL,12055,12055961605,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,16,0,0.6538118081180812,3,1,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,20%-<30%,10.058,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095016412,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,>74,Yes,9999,No,33,0,0.978,2,2,2,10,10,2,4,2013.143201970443,629.75,442.7375609756098,884.4192,8.75,44,43.314,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095016200,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,>74,Yes,9999,No,62,0,-0.184,2,2,2,10,10,2,4,2013.143201970443,629.75,442.7375609756098,884.4192,7.75,44,36.917,180,66,2,2,2,2,485000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,245000,4,FL,1237,12137154745,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,55-64,No,84,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,265000,3,FL,1237,12137154745,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,25-34,No,<25,No,79,0,0.6538118081180812,3,1,1,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,97,360,66,2,2,2,2,275000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12117,12117022104,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,45-54,No,9999,No,38,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,65.988,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,3,FL,12095,12095013900,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,55-64,No,9999,No,56,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,39.502,120,66,2,2,2,2,525000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,3,FL,12117,12117022101,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,59,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,76.688,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12097,12097043400,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,45-54,No,40,0,0.6538118081180812,3,2,2,9,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,67.088,180,66,2,2,2,2,385000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12095,12095014906,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,24,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,62.005,180,66,2,2,2,2,425000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,4,FL,12097,12097042604,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,55-64,No,9999,No,49,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,505000,3,FL,12117,12117020703,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,>74,Yes,9999,No,168,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,35.922,180,66,2,2,2,2,1395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12097,12097041003,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,156,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,20%-<30%,76.072,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12117,12117021307,2,12,12,1,12,12,2,2,6,16,24,42,6,17,23,42,2,2,1,2,2,2,55-64,No,45-54,No,165,0,2.587,2,2,2,9,10,2,4,644.75,884.7839158576052,0,888.18,8.625,42,79.995,180,66,2,2,2,2,445000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12069,12069031206,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,82,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,79.934,180,66,2,2,2,2,305000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095016756,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,45-54,No,9999,No,128,0,2.473,2,2,2,10,10,2,4,629.75,884.7839158576052,0,1000,8.625,30%-<36%,72.627,180,66,2,2,2,2,505000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12095,12095017902,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,25-34,No,25-34,No,121,0,0.6538118081180812,3,2,2,9,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,74.561,180,66,2,2,2,2,505000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,3,FL,12095,12095018000,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,144,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,36,74.074,120,66,2,2,2,2,405000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12097,12097043600,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,25-34,No,35-44,No,92,0,0.6538118081180812,3,2,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.452,180,66,2,2,2,2,675000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095017814,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,55-64,No,55-64,No,115,0,0.354,2,2,2,9,10,2,4,674.75,884.7839158576052,0,891.75,6.5,20%-<30%,47.278,120,66,2,2,2,2,565000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12127,12127091030,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,55,0,0.6538118081180812,3,2,2,10,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,79.949,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12095,12095010802,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,55-64,No,9999,No,85,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,43,64.974,180,66,2,2,2,2,535000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,3,FL,12117,12117021401,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,55-64,No,9999,No,46,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,46,60.509,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,4,FL,12095,12095013802,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,15,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,120,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12097,12097043208,1,12,12,1,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,55-64,No,35-44,No,101,0,0.348,2,2,9,2,10,2,4,2013.143201970443,659.5,442.7375609756098,884.4192,8.25,42,34.39,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12095,12095017902,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,134,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,38,58.198,180,66,2,2,2,2,475000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,165000,1,FL,12117,12117021901,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,2,1,1,1,65-74,Yes,>74,Yes,53,0,0.236,2,1,3,9,10,2,4,4057,884.7839158576052,1300,884.4192,7.25,37,50,360,66,2,2,2,2,325000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,31,2,1,1,115000,3,FL,12117,12117021201,1,14,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,55-64,Yes,41,0,0.6538118081180812,3,1,9,3,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,51.887,360,66,2,2,2,2,215000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,31,2,1,1,205000,3,FL,12095,12095012307,2,12,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,65-74,Yes,26,0,0.6538118081180812,3,1,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,54.09,360,66,2,2,2,2,375000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,5,FL,12097,12097043700,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,97,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,385000,1,FL,12095,12095016737,1,12,12,2,12,12,2,2,6,16,24,42,6,17,23,42,2,2,1,2,2,2,45-54,No,35-44,No,197,0,-0.023,2,1,9,2,10,2,4,2013.143201970443,2711.65,442.7375609756098,884.4192,8,20%-<30%,46.611,180,66,2,2,2,2,1755000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095016728,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,35-44,No,163,0,0.093,2,2,2,9,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8,20%-<30%,55.272,180,66,2,2,2,2,545000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095014804,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,55-64,Yes,265,0,0.347,2,1,9,2,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8.25,20%-<30%,21.051,180,66,2,2,2,2,475000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,1237,12137154745,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,2,1,1,1,45-54,No,55-64,No,112,0,0.721,2,1,9,2,10,2,4,2013.143201970443,696.75,442.7375609756098,884.4192,8.5,<20%,12.758,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,155000,3,FL,12095,12095017001,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,25-34,No,9999,No,41,0,0.6538118081180812,3,1,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,75.075,180,66,2,2,2,2,195000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12097,12097043600,1,12,12,1,12,12,1,1,5,16,24,42,5,17,23,42,1,1,2,1,1,1,45-54,No,55-64,No,58,0,0.6538118081180812,3,2,9,2,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,38.457,120,66,2,2,2,2,495000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12097,12097041004,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,45-54,No,55-64,No,75,0,0.6538118081180812,3,2,9,2,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,76.168,120,66,2,2,2,2,365000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,635000,1,FL,12057,12057011520,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,2,1,2,2,55-64,No,55-64,No,521,0,0.103,2,1,1,9,10,2,4,7155.45,884.7839158576052,1254.95,884.4192,6.375,20%-<30%,60,180,66,2,2,2,2,1055000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095015602,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,55-64,No,150,0,-0.153,2,2,9,2,10,2,4,2013.143201970443,649.5,442.7375609756098,884.4192,7.75,30%-<36%,42.418,180,66,2,2,2,2,665000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095011100,2,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,124,0,0.597,2,2,2,10,10,2,4,2013.143201970443,634.5,442.7375609756098,884.4192,8.5,30%-<36%,48.268,180,66,2,2,2,2,465000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12097,12097043700,1,12,12,5,12,12,1,4,3,16,24,42,8,17,23,42,1,4,1,5,1,4,25-34,No,9999,No,55,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,79.763,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,2,FL,12095,12095017401,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,66,0,0.627,3,2,2,10,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,8.5,45,56.603,180,66,2,2,2,2,585000,3,5,1,1,1,6,2,1,2
